bill_id,doc_id
1519829,2426590
1519885,2426919
1519814,2426934
1519811,2426980
1519851,2426987
1519858,2426915
1519830,2426986
1519801,2426931
1519886,2426921
1519878,2426866
1519831,2426979
1519870,2426933
1520046,2427190
1520043,2427178
1520029,2427189
1520023,2427200
1520019,2427194
1520012,2427192
1520009,2427588
1520039,2427171
1520049,2427196
1520080,2427170
1520077,2427193
1520083,2427187
1520081,2427369
1520076,2427195
1520086,2427311
1520088,2427199
1520085,2427312
1520079,2426819
1520092,2427446
1520097,2426807
1520090,2426822
1520093,2426818
1520095,2426821
1520075,2426839
1520099,2426838
1520091,2426820
1520087,2426829
1520170,2427355
1520192,2427225
1520189,2427358
1520185,2427226
1520160,2427224
1520224,2427441
1520206,2427169
1520223,2427438
1520203,2427351
1520220,2427439
1520180,2427360
1520209,2427348
1520188,2427362
1520239,2427440
1520173,2427353
1520234,2427336
1520245,2427315
1520215,2427368
1520184,2427363
1520230,2427427
1520208,2427354
1520172,2427359
1520171,2427352
1520225,2427370
1520233,2427378
1520181,2427375
1520182,2427357
1520242,2426608
1520186,2427364
1520201,2427349
1520204,2427361
1520193,2427356
1520174,2426607
1520216,2427367
1520200,2427346
1520392,2427313
1520414,2427332
1520430,2427331
1520388,2427371
1520343,2427338
1520373,2427314
1520417,2427337
1520412,2427334
1520403,2427333
1520320,2427335
1520309,2427340
1520336,2427339
1520357,2426618
1520358,2426620
1520396,2427326
1520354,2427343
1520325,2427345
1520353,2427342
1520382,2427350
1520339,2427341
1520404,2427327
1520419,2427374
1520346,2427347
1520418,2426621
1520308,2427585
1520434,2427310
1520362,2427473
1520391,2427573
1520364,2427618
1520307,2427578
1520333,2426600
1520409,2427574
1520315,2427581
1520423,2427576
1520341,2427620
1520402,2427616
1520361,2427579
1520317,2427577
1520376,2427485
1520425,2427587
1520420,2427479
1520303,2427580
1520459,2427609
1520461,2427617
1520487,2427582
1520462,2427450
1520483,2427603
1520649,2427478
1520646,2427481
1520858,2427344
1520865,2427366
1520878,2427328
1520870,2427329
1489119,2425591
1492866,2425596
1518978,2423856
1518976,2423855
1518994,2423858
1519197,2424507
1519196,2424506
1519219,2424509
1519170,2424504
1519217,2424508
1519173,2424505
1519411,2425292
1519457,2425276
1519440,2425355
1519524,2425601
1519524,2425471
1519555,2425427
1519552,2425412
1519527,2425419
1519531,2425424
1519644,2425576
1519585,2425528
1519594,2425473
1519641,2425475
1519749,2425633
1519726,2425628
1519731,2425630
1519743,2425632
1519737,2425631
1519751,2425634
1519834,2425747
1519882,2425748
1520034,2426240
1520028,2426165
1520031,2426239
1520035,2426306
1520035,2426166
1520037,2426237
1520022,2426256
1520026,2426288
1520030,2426238
1520016,2426289
1520025,2426287
1520040,2426236
1520115,2426309
1520136,2426311
1520133,2426310
1520103,2426308
1520191,2426368
1520191,2426369
1520167,2426504
1520219,2426370
1520235,2426371
1520340,2426587
1520387,2426578
1520335,2426588
1520328,2426548
1520457,2426634
1520451,2426636
1520486,2426643
1520469,2426623
1521184,2427586
1460764,2425876
1480369,2424884
1488689,2425760
1502138,2426315
1512651,2424527
1516790,2425756
1517669,2424888
1517651,2425688
1519122,2424417
1519212,2424666
1519204,2424735
1519268,2425008
1519279,2424880
1519280,2425010
1519372,2425199
1519384,2425194
1519383,2425187
1519357,2425196
1519604,2425647
1519624,2425581
1519714,2425725
1519711,2427202
1519711,2426485
1519711,2425726
1519700,2425830
1519709,2425724
1519717,2425727
1519909,2425880
1519854,2425877
1519896,2425881
1519818,2425873
1519818,2426385
1520033,2426851
1520033,2426335
1520038,2426290
1520018,2426318
1520074,2426384
1520082,2426581
1520098,2426365
1520096,2426366
1520205,2426563
1520163,2426562
1520165,2426561
1520326,2426628
1520359,2426629
1520334,2426560
1520384,2426615
1520494,2426812
1520477,2426843
1520662,2427180
1520647,2427179
1520876,2427365
1520874,2427330
1521017,2427470
1521014,2427591
1519453,2425263
1519617,2425474
1519727,2425629
1520401,2426559
1520385,2426546
1520331,2426547
1520652,2426992
1520379,2426627
1520668,2427176
1521000,2427600
1518988,2423857
1472897,2427386
1505375,2423645
1505368,2423623
1505365,2423625
1505383,2423690
1505379,2423634
1505371,2423326
1425270,2423598
1517238,2423036
1517238,2423037
1395975,2423603
1520503,2426936
1520503,2427206
1520503,2426671
1520507,2426675
1520567,2426761
1520504,2426672
1520506,2426674
1520505,2426673
1520511,2426830
1520515,2426700
1520522,2426706
1520521,2426705
1520528,2426775
1520524,2426708
1520563,2426757
1520516,2426701
1520519,2426704
1520514,2426699
1520518,2426703
1520517,2426702
1520525,2426709
1520523,2426707
1520527,2426711
1520526,2426710
1520557,2426752
1520513,2426698
1520543,2426739
1520573,2426767
1520556,2426751
1520520,2426794
1520554,2426749
1520551,2426746
1520547,2426742
1520561,2426756
1520571,2426765
1520569,2426763
1520572,2426766
1520539,2426735
1520552,2426747
1520570,2426764
1520533,2426729
1520532,2426728
1520538,2426734
1520548,2426743
1520535,2426731
1520534,2426730
1520542,2426738
1520560,2426755
1520564,2426758
1520536,2426732
1520582,2426788
1520579,2426785
1520576,2426782
1520581,2426787
1520578,2426784
1520584,2426845
1520599,2426890
1520620,2426905
1520629,2426912
1520592,2426884
1520628,2426911
1520630,2426913
1520602,2426892
1520600,2426978
1520635,2426957
1520636,2426958
1520634,2426956
1520637,2426959
1520715,2427030
1520780,2427090
1520768,2427080
1520731,2427048
1520703,2427019
1520762,2427075
1520699,2427015
1520721,2427040
1520698,2427014
1520693,2427010
1520714,2427029
1520700,2427016
1520708,2427023
1520713,2427028
1520732,2427049
1520690,2427007
1520710,2427025
1520712,2427027
1520692,2427009
1520711,2427026
1520702,2427018
1520697,2427013
1520691,2427008
1520694,2427011
1520688,2427005
1520701,2427017
1520695,2427132
1520706,2427134
1520689,2427006
1520716,2427133
1520737,2427054
1520774,2427085
1520727,2427045
1520778,2427088
1520764,2427077
1520739,2427056
1520782,2427092
1520736,2427053
1520759,2427073
1520745,2427061
1520729,2427047
1520744,2427060
1520725,2427043
1520722,2427041
1520772,2427083
1520740,2427057
1520755,2427070
1520750,2427066
1520748,2427064
1520784,2427094
1520775,2427086
1520765,2427078
1520720,2427039
1520769,2427081
1520842,2427158
1520757,2427290
1520801,2427115
1520802,2427203
1520824,2427141
1520847,2427162
1520800,2427114
1520814,2427128
1520806,2427119
1520798,2427112
1520813,2427127
1520797,2427111
1520793,2427107
1520832,2427149
1520796,2427110
1520811,2427125
1520792,2427106
1520810,2427123
1520808,2427121
1520794,2427108
1520954,2427289
1520509,2426677
1520509,2427191
1520612,2426900
1520612,2427407
1520624,2427402
1520624,2426908
1520621,2427408
1520621,2426906
1520607,2427406
1520607,2426895
1520611,2427410
1520611,2426899
1520608,2426896
1520608,2427396
1520601,2427442
1520601,2426891
1520610,2427409
1520610,2426898
1520605,2427405
1520605,2426894
1520590,2427384
1520590,2426882
1520626,2427403
1520626,2426910
1520631,2427480
1520631,2426914
1520604,2427412
1520604,2426893
1520597,2426888
1520597,2427385
1520619,2427482
1520619,2426981
1520618,2426904
1520618,2427570
1520625,2427220
1520625,2426909
1520613,2426901
1520613,2427397
1520627,2426977
1520627,2427477
1520593,2427571
1520593,2426885
1520595,2427388
1520595,2426887
1520609,2426897
1520609,2427404
1520622,2426907
1520622,2427387
1520591,2426883
1520591,2427443
1520594,2427390
1520594,2426886
1520598,2426889
1520598,2427401
1520616,2427411
1520616,2426903
1520615,2427522
1520615,2426902
1520855,2427184
1520855,2427399
1520820,2427457
1520820,2427137
1520856,2427392
1520856,2427185
1520825,2427418
1520825,2427142
1520852,2427217
1520852,2427181
1520846,2427161
1520846,2427419
1520830,2427147
1520830,2427391
1520845,2427425
1520845,2427198
1520826,2427436
1520826,2427143
1520822,2427394
1520822,2427139
1520818,2427135
1520818,2427455
1520849,2427475
1520849,2427164
1520836,2427153
1520836,2427484
1520840,2427466
1520840,2427156
1520821,2427456
1520821,2427138
1520848,2427465
1520848,2427163
1520834,2427395
1520834,2427151
1520851,2427476
1520851,2427166
1520828,2427145
1520828,2427460
1520839,2427155
1520839,2427469
1520854,2427483
1520854,2427183
1520831,2427148
1520833,2427467
1520833,2427150
1520841,2427474
1520841,2427157
1520850,2427472
1520850,2427165
1520844,2427160
1520844,2427471
1520823,2427459
1520823,2427140
1520843,2427468
1520843,2427159
1520829,2427146
1520829,2427462
1520827,2427144
1520827,2427458
1520838,2427154
1520838,2427461
1520835,2427152
1520835,2427464
1520819,2427136
1520819,2427454
1520837,2427205
1520837,2427463
1520853,2427400
1520853,2427182
1520915,2427393
1520915,2427250
1520936,2427271
1520508,2426676
1520510,2426678
1520529,2426712
1476561,2425037
1505679,2425057
1513153,2423891
1513108,2425827
1513108,2422716
1513120,2422748
1513271,2426211
1513187,2422720
1514148,2425781
1515240,2425043
1515233,2425095
1515758,2422739
1517494,2425086
1517514,2425084
1517514,2422718
1517936,2422719
1517950,2422738
1517983,2425048
1517983,2422737
1517989,2423177
1517959,2423170
1517959,2425886
1518010,2422749
1518007,2422715
1518007,2425076
1517969,2425044
1517934,2423169
1517944,2422725
1517999,2422717
1517985,2422722
1518008,2423890
1517974,2422742
1517947,2423239
1517992,2423176
1517994,2423173
1517946,2422734
1517970,2422735
1517970,2425047
1517960,2423104
1517939,2423233
1518708,2423148
1518688,2423126
1518692,2423130
1519090,2424104
1519063,2424077
1519063,2425853
1519042,2424057
1519078,2424092
1519078,2425093
1519061,2424075
1519061,2424863
1519074,2424088
1519074,2425049
1519088,2424102
1519088,2425255
1519112,2426392
1519112,2424126
1519045,2425779
1519045,2424060
1519047,2424062
1519047,2426342
1519077,2424091
1519077,2425851
1519050,2424065
1519050,2425852
1519072,2426337
1519072,2424086
1519056,2424071
1519104,2424118
1519054,2424069
1519101,2424115
1519108,2424122
1519051,2424066
1519475,2425841
1519475,2425246
1519474,2425245
1519474,2425839
1519496,2425307
1519496,2425845
1519497,2425843
1519497,2425308
1520442,2426551
1520443,2426552
1520577,2426783
1520575,2426781
1520966,2427324
1520965,2427323
1520962,2427320
1520961,2427319
1521040,2427426
1521051,2427434
1521035,2427422
1516657,2425280
1517613,2425315
1517987,2425319
1517963,2425304
1517984,2425334
1518777,2423315
1518750,2423300
1518963,2423799
1518958,2423794
1518960,2423796
1518967,2423803
1519947,2425980
1519959,2425992
1519953,2425986
1501351,2425328
1501383,2425326
1501376,2425325
1501466,2425302
1501325,2425322
1501359,2425327
1501498,2425297
1501318,2425321
1501389,2425258
1501345,2422743
1501331,2422746
1505758,2425323
1505606,2425317
1505612,2425299
1505702,2425262
1509608,2425252
1509643,2425298
1509601,2425279
1509583,2422740
1513051,2423912
1515248,2425333
1515226,2425281
1515697,2422736
1515763,2422730
1517535,2422744
1517472,2422741
1517948,2422729
1517935,2422727
1517991,2423985
1517955,2422724
1517978,2422721
1517937,2423914
1517942,2422732
1517953,2422745
1517979,2422731
1517943,2422723
1517949,2422733
1517966,2423911
1517997,2423908
1517961,2423909
1517982,2422726
1517990,2424342
1517958,2423917
1517981,2422747
1518003,2422750
1518004,2423910
1518006,2426094
1517952,2423954
1518684,2423122
1518684,2425314
1518712,2423153
1518712,2425341
1518718,2423160
1518718,2425335
1518676,2423114
1518676,2425420
1518705,2423144
1518705,2425320
1518695,2425340
1518695,2423133
1518702,2423141
1518702,2425343
1518680,2423118
1518673,2425293
1518673,2423111
1518698,2423136
1518698,2425338
1518667,2423106
1519066,2424080
1519066,2426106
1519085,2424099
1519093,2424107
1519068,2424082
1519058,2424073
1519043,2424058
1519095,2425256
1519095,2424109
1519084,2424098
1519084,2425285
1519106,2424120
1519106,2425313
1519111,2425306
1519111,2424125
1519069,2424083
1519069,2425303
1519081,2426029
1519081,2424095
1519116,2424130
1519116,2426100
1519100,2424114
1519100,2426093
1519096,2426011
1519096,2424110
1519477,2425248
1519477,2426066
1519476,2426097
1519476,2425247
1519499,2426099
1519499,2425310
1520445,2426554
1520580,2426786
1520964,2427322
1520960,2427318
1520959,2427317
1520963,2427321
1521045,2427430
1517608,2427201
1517593,2427204
1445430,2423688
1453285,2423324
1470269,2423642
1483384,2423689
1517231,2423617
1519089,2424103
1519086,2424100
1519117,2424131
1519070,2424084
1519119,2424133
1519065,2424079
1519080,2424094
1519049,2424064
1519067,2424081
1519099,2424113
1519105,2424119
1519055,2424070
1519057,2424072
1519073,2424087
1519092,2424106
1519114,2424128
1519052,2424067
1519094,2424108
1519060,2424074
1519079,2424093
1519046,2424061
1519083,2424097
1519044,2424059
1519097,2424111
1519062,2424076
1519110,2424124
1519107,2424121
1519155,2424374
1519145,2424364
1519138,2424357
1520000,2426083
1520004,2426087
1520002,2426085
1519999,2426082
1519984,2426067
1519988,2426071
1520005,2426088
1519991,2426074
1519993,2426076
1519990,2426073
1519996,2426079
1519998,2426081
1519995,2426078
1519987,2426070
1520763,2427076
1520723,2427042
1520779,2427089
1520783,2427093
1520773,2427084
1520735,2427052
1520746,2427062
1520728,2427046
1520760,2427074
1520777,2427087
1520743,2427059
1520733,2427050
1520756,2427071
1520770,2427082
1520767,2427079
1520719,2427038
1520738,2427055
1428754,2423768
1428691,2423630
1428608,2427677
1428789,2425045
1438815,2423647
1439003,2423632
1439154,2423692
1449474,2427685
1448780,2426669
1456074,2427636
1463745,2427638
1463719,2425036
1472715,2423621
1478359,2423622
1488455,2427637
1490091,2423627
1504563,2423638
1518606,2423052
1518643,2423081
1518619,2423062
1518613,2423057
1518660,2423094
1518593,2423043
1518649,2423085
1518666,2423099
1518638,2423076
1518631,2423070
1518600,2423047
1519247,2424634
1519669,2425520
1519670,2425521
1519650,2425501
1519667,2425518
1519665,2425516
1519651,2425502
1519652,2425503
1519658,2425509
1519663,2425514
1519656,2425507
1519672,2425523
1519653,2425504
1519671,2425522
1519660,2425511
1519654,2425505
1520940,2427275
1520913,2427248
1520952,2427287
1520932,2427267
1520898,2427233
1520917,2427252
1520922,2427257
1520903,2427238
1520906,2427241
1520939,2427274
1520899,2427234
1520942,2427277
1520901,2427236
1520928,2427263
1520937,2427272
1520944,2427279
1520950,2427285
1520919,2427254
1520921,2427256
1520912,2427247
1520905,2427240
1520924,2427259
1520945,2427280
1520930,2427265
1520947,2427282
1520900,2427235
1520948,2427283
1520934,2427269
1520908,2427243
1520909,2427244
1520929,2427264
1520910,2427245
1520951,2427286
1520918,2427253
1519102,2424116
1519076,2424090
1519985,2426068
1520726,2427044
1520749,2427065
1518624,2423065
1518655,2423090
1519668,2425519
1519662,2425513
1519659,2425510
1516323,2425260
1516323,2425261
1516324,2425365
1516324,2425366
1516324,2425367
1388599,2424259
1394205,2424281
1396179,2424986
1399760,2424260
1403516,2424141
1405215,2424858
1405607,2424274
1407046,2424201
1410792,2424157
1411411,2425053
1411789,2424151
1411538,2424294
1416399,2424275
1416348,2424878
1417768,2424953
1427679,2424984
1440985,2424389
1441296,2424390
1516080,2424297
1516116,2424298
1387641,2424273
1398931,2424861
1399767,2424277
1400223,2424982
1402803,2424416
1414016,2424142
1415500,2424278
1415147,2424894
1421609,2424991
1423201,2424891
1428300,2424296
1429000,2424283
1432279,2424300
1432714,2424178
1520696,2427012
1520717,2427031
1520709,2427024
1520803,2427116
1520815,2427129
1520956,2427306
1520638,2426976
1520704,2427020
1520812,2427126
1520799,2427113
1520897,2427232
1520718,2427037
1520807,2427120
1520804,2427117
1520914,2427249
1520957,2427307
1521028,2427380
1520795,2427109
1520894,2427211
1520888,2427210
1520935,2427270
1520958,2427308
1521027,2427379
1521029,2427381
1521031,2427383
1385588,2424908
1385399,2422810
1385399,2424693
1385509,2424952
1385583,2424219
1385442,2423219
1385595,2424450
1385585,2424970
1385477,2424691
1385559,2424702
1385492,2422889
1385492,2424701
1385405,2424911
1385580,2422786
1385580,2424956
1385543,2423498
1385435,2424187
1385455,2424688
1385455,2424173
1385404,2423493
1385470,2424927
1385521,2424931
1387074,2422807
1387074,2424951
1387347,2424940
1388068,2424937
1388502,2425105
1388505,2424213
1388507,2423499
1388509,2424689
1398147,2424179
1398147,2423543
1398147,2422791
1398148,2426132
1398148,2425142
1398148,2423935
1398149,2423840
1398149,2426273
1398149,2425111
1398150,2422714
1398150,2426274
1398150,2423933
1398150,2425151
1398151,2425123
1398152,2423938
1398152,2425158
1398153,2425146
1398154,2425149
1398155,2425133
1398157,2422713
1398157,2425110
1398157,2423926
1398157,2425455
1398158,2424452
1398160,2425138
1398161,2423943
1398162,2425148
1398165,2425857
1398165,2423931
1398165,2425126
1398166,2425119
1398167,2425154
1398168,2422710
1398170,2423923
1398170,2425167
1398173,2423940
1398177,2423934
1398178,2424243
1398178,2422772
1398178,2423494
1398181,2423925
1398181,2425125
1400479,2425134
1400487,2424906
1400490,2424245
1403935,2424926
1405779,2424979
1405785,2423532
1405786,2424225
1407539,2424212
1407540,2424709
1411972,2424234
1417849,2423528
1417854,2424690
1417856,2425140
1417859,2422888
1417859,2425107
1422146,2425176
1422150,2424180
1424570,2423224
1424576,2424904
1426673,2424928
1426673,2425577
1426673,2423545
1426673,2423845
1426675,2424461
1429092,2422796
1429095,2422757
1429100,2424484
1429103,2423186
1433152,2424960
1433154,2422912
1433156,2422778
1433159,2423502
1433171,2424226
1433172,2424909
1434854,2424252
1434861,2422793
1436510,2425130
1436519,2423214
1436526,2424483
1436526,2426124
1438433,2423221
1438436,2422896
1438436,2425122
1438441,2423486
1438445,2424451
1438446,2424239
1438456,2424242
1438457,2424247
1438459,2424211
1441507,2424188
1441508,2424199
1441529,2425121
1441531,2424935
1441532,2422784
1441534,2424943
1441540,2425164
1441541,2422761
1441544,2424474
1444424,2426121
1444424,2424439
1444427,2424941
1444428,2424476
1444429,2424933
1444432,2424189
1447131,2424713
1447141,2424901
1447143,2424463
1450053,2424194
1450055,2424193
1450055,2424925
1450059,2423544
1450063,2425141
1450063,2422894
1450079,2424469
1450085,2424254
1450093,2424946
1450096,2422790
1451026,2423206
1451038,2424231
1451044,2426138
1451044,2424436
1451049,2422913
1451051,2423525
1451052,2424965
1451055,2424246
1451063,2424470
1451065,2424948
1451091,2424489
1453356,2426114
1453356,2424435
1453358,2424477
1453363,2423506
1453366,2424971
1453367,2424696
1453370,2423187
1453370,2424973
1453381,2425173
1453385,2424966
1453390,2422794
1453395,2424434
1453395,2426133
1453400,2424214
1453411,2425124
1453420,2424974
1453427,2424976
1453433,2424954
1453442,2422788
1453444,2424472
1453446,2423541
1453453,2422792
1453457,2424456
1453463,2424191
1453472,2423843
1453483,2423503
1453484,2423490
1453485,2425160
1453486,2424930
1453488,2425102
1453495,2424703
1454832,2423217
1454836,2424256
1454839,2424479
1454842,2425157
1454844,2422802
1454846,2424460
1454846,2426117
1454857,2426129
1454857,2424938
1454859,2424932
1454866,2423540
1454870,2424215
1454897,2424487
1454898,2424682
1454902,2423521
1454914,2424224
1454916,2422808
1454918,2423180
1454928,2422770
1454928,2424922
1454929,2424978
1454929,2422766
1454930,2424705
1454939,2424442
1454939,2426122
1454949,2424944
1454951,2424440
1454959,2423510
1454960,2422899
1456902,2424458
1456909,2424197
1456910,2426128
1456910,2424490
1456916,2424919
1456921,2422764
1456700,2423514
1456702,2422914
1456702,2425117
1456715,2424227
1456722,2423520
1456727,2423841
1456736,2424237
1456738,2422779
1456740,2422903
1456743,2424962
1456763,2424181
1456772,2424182
1456784,2423195
1456794,2423200
1456798,2422795
1456799,2423511
1456808,2423216
1456810,2423194
1456810,2424907
1456811,2423223
1456836,2424963
1456836,2423519
1456845,2422806
1456856,2422776
1456856,2424177
1456869,2424961
1456872,2424468
1456875,2423182
1456878,2424190
1456881,2424229
1456882,2424942
1456892,2422908
1456898,2423491
1458756,2423515
1458759,2422886
1458773,2424972
1458780,2423204
1458790,2422895
1458802,2422805
1458812,2422902
1458828,2422785
1458830,2424430
1458834,2423192
1458843,2424253
1458845,2422909
1458857,2424255
1458870,2424905
1458880,2424708
1458908,2424915
1458908,2423539
1458910,2423530
1459302,2422767
1458918,2424454
1458928,2422781
1458935,2424711
1458946,2424437
1458949,2422759
1458952,2422798
1458958,2424903
1458973,2423495
1458974,2424950
1458976,2424969
1458979,2424192
1458982,2424700
1458987,2425137
1458994,2423533
1459007,2424949
1459017,2424230
1459026,2424445
1459026,2426125
1459031,2422887
1459046,2422765
1459057,2422892
1459063,2424203
1459075,2422760
1459078,2424175
1459082,2424939
1459083,2424464
1459084,2424448
1459086,2423193
1459091,2424205
1459093,2423189
1459093,2424959
1459107,2423199
1478613,2424186
1478614,2424244
1484366,2424920
1485406,2425169
1485406,2422905
1491579,2424486
1491579,2426119
1385482,2423211
1385434,2422803
1385524,2422787
1385436,2426131
1385436,2423838
1385566,2424707
1385574,2423517
1385552,2423225
1385593,2424678
1385593,2426135
1385447,2424912
1385502,2422775
1385516,2424900
1385551,2424695
1385530,2423527
1385558,2424977
1385499,2423513
1385499,2426130
1385499,2425115
1385416,2422782
1388733,2423523
1389029,2422773
1395390,2423844
1398250,2424459
1398251,2422783
1398252,2423929
1398254,2423930
1398256,2423924
1398260,2424481
1398261,2423927
1398265,2425578
1398265,2423941
1398265,2424967
1398267,2424471
1398269,2423928
1398272,2422763
1398272,2424444
1398274,2423942
1398277,2425443
1398277,2423932
1398277,2424910
1398278,2425161
1398278,2422809
1398279,2424457
1398281,2425162
1398281,2423939
1398281,2424924
1398282,2422800
1398285,2423936
1403946,2424680
1403949,2425145
1403949,2424236
1405792,2425344
1405792,2426127
1407546,2424955
1407546,2422758
1407548,2424473
1422171,2422769
1422171,2425113
1424585,2426120
1424585,2425345
1430809,2425112
1430809,2426113
1430809,2422755
1433179,2426123
1433179,2423839
1436532,2422789
1436533,2423202
1436536,2423536
1438468,2424257
1438468,2425127
1438470,2422907
1438474,2422768
1438477,2424198
1438480,2423518
1439683,2423488
1439685,2423220
1441569,2423529
1441571,2424686
1444446,2423842
1444448,2423524
1444452,2425131
1444452,2424204
1444454,2424699
1444458,2424914
1447164,2423188
1447164,2425156
1447166,2423209
1447167,2424697
1447172,2424968
1447176,2424209
1447178,2426126
1447178,2424687
1447185,2422762
1450100,2422882
1450105,2423496
1450109,2424913
1450110,2424210
1451097,2424455
1451100,2422797
1451103,2424462
1451106,2423203
1451108,2426118
1451108,2425350
1451111,2425129
1451111,2424222
1451117,2422884
1451120,2424480
1451124,2424681
1451124,2426116
1451125,2423505
1453500,2424698
1453500,2426140
1453505,2424685
1453505,2426134
1453516,2424929
1453519,2424171
1453522,2422898
1453524,2426137
1453524,2424706
1454976,2424947
1454982,2422756
1454983,2424712
1454983,2426115
1454987,2424921
1454987,2423207
1454995,2423197
1455000,2423516
1455007,2424936
1455007,2422754
1455008,2423501
1455014,2422900
1455014,2424916
1455027,2423500
1455028,2423210
1455035,2423542
1455039,2423526
1456934,2424438
1456946,2423538
1456947,2422771
1456950,2424684
1456967,2422897
1456985,2425128
1456985,2423181
1457002,2424482
1457002,2422906
1459120,2424917
1459126,2424902
1459128,2422753
1459129,2424218
1459129,2425159
1459135,2423205
1459135,2424694
1459139,2424934
1459146,2425136
1459153,2423547
1459163,2423190
1459171,2422893
1459173,2422801
1459181,2424485
1459190,2424184
1459190,2425153
1459192,2423508
1459197,2424233
1459198,2424923
1459201,2422799
1459203,2422910
1459211,2424447
1459214,2424195
1459223,2423222
1459232,2422804
1459233,2424704
1459238,2423537
1459245,2423492
1459263,2424683
1459264,2422885
1459265,2424692
1459279,2423218
1459280,2422777
1459280,2424710
1459281,2423504
1459285,2422911
1459290,2424957
1459290,2423198
1459291,2424466
1459292,2424918
1459295,2424465
1472778,2426139
1472778,2425348
1477150,2422774
1487412,2424172
1488596,2424945
1512258,2423489
1518020,2423509
1518450,2422751
1519264,2424675
1515563,2425147
1515972,2425172
1519121,2424167
1519265,2424676
1519266,2424677
1519353,2424899
1385535,2425448
1385535,2425106
1387348,2425144
1387348,2425441
1488592,2422891
1488592,2425444
1492421,2422883
1492421,2425447
1502128,2422890
1502128,2425450
1505858,2425440
1505858,2425143
1506341,2425116
1506341,2425438
1506757,2422904
1506757,2425449
1509078,2425114
1509078,2425452
1513920,2424449
1513920,2425445
1517617,2423497
1519120,2424166
1385408,2425168
1385408,2424467
1422172,2425165
1422172,2424174
1438482,2424232
1438482,2425166
1457023,2425104
1457023,2424207
1459299,2424200
1459299,2425150
1478618,2425120
1478618,2424488
1480291,2424216
1480291,2423191
1483609,2424241
1483609,2425155
1485409,2424208
1485409,2423201
1486814,2424217
1486814,2425132
1487413,2424202
1487414,2424248
1487976,2424176
1487976,2423183
1488597,2424170
1491586,2423196
1491586,2424183
1491587,2425171
1491587,2424446
1492855,2424220
1492855,2423215
1495451,2425349
1495451,2425439
1501653,2424453
1501653,2425135
1503083,2422780
1503856,2423208
1503856,2424196
1506342,2425442
1506342,2425347
1507115,2424441
1507115,2425170
1507740,2424475
1507740,2425118
1508138,2425446
1508138,2425342
1508139,2425152
1508139,2424443
1508537,2425456
1508537,2425346
1508538,2423184
1508538,2424185
1514146,2423185
1514146,2424223
1518451,2422752
1385402,2424221
1403942,2422901
1403942,2425453
1470421,2424433
1470421,2425451
1470420,2423512
1470420,2424958
1503081,2423213
1506758,2425108
1506758,2425454
1517308,2424228
1518224,2424975
1518853,2423485
1519169,2424428
1519227,2424555
1519231,2424559
1519229,2424557
1519225,2424553
1519226,2424554
1519245,2424598
1521975,2430561
1521975,2430562
1521975,2430850
1522581,2430540
1522560,2430521
1522569,2430527
1522551,2430516
1421106,2431096
1522782,2431084
1522785,2431087
1522862,2431308
1522833,2431278
1522865,2431346
1522776,2431078
1522779,2431081
1385399,2431422
1385518,2431112
1385583,2431418
1385442,2431516
1385595,2430432
1385477,2430406
1385557,2430371
1385557,2431207
1385559,2430935
1385492,2431159
1385467,2431386
1385405,2430336
1385405,2431428
1385462,2430425
1385500,2430369
1385580,2430404
1385563,2430626
1385435,2430370
1385455,2430410
1385404,2430372
1385470,2430402
1385470,2431118
1385521,2430427
1387074,2430905
1387347,2430904
1388068,2431413
1388068,2430390
1388503,2430389
1388507,2431571
1388508,2431397
1388509,2430375
1398152,2431310
1398154,2431311
1398158,2431312
1398166,2431313
1398167,2431314
1398170,2431315
1398179,2431591
1398181,2431316
1398182,2431590
1398188,2431595
1400479,2430625
1400482,2430378
1400490,2430374
1403935,2431406
1403938,2431556
1405777,2431122
1405779,2431504
1405785,2430928
1407540,2430413
1408678,2430931
1408678,2430396
1408680,2430431
1408681,2431574
1411973,2430937
1417849,2430925
1417853,2431175
1417856,2431541
1417862,2430335
1422140,2431206
1422142,2431523
1422148,2430914
1422149,2430416
1422157,2431536
1422157,2430403
1422159,2430358
1424572,2431202
1424573,2431426
1424575,2431543
1426674,2430908
1426674,2430623
1429100,2430326
1429103,2430327
1433149,2430384
1433151,2430938
1433152,2430392
1433154,2430620
1433155,2430409
1433159,2430902
1433160,2430411
1433172,2430419
1434853,2431534
1434863,2430340
1436508,2431184
1436509,2430426
1436514,2430387
1436524,2430324
1438441,2430430
1438442,2431182
1438445,2431493
1438448,2431114
1438452,2431176
1438455,2430397
1438455,2431423
1441508,2430910
1441509,2430395
1441510,2430399
1441514,2430936
1441525,2430624
1441528,2431489
1441531,2431544
1441532,2430441
1441536,2431545
1441537,2431522
1441544,2430334
1441546,2430423
1441547,2431111
1441551,2430383
1441553,2430377
1441554,2431495
1444422,2431119
1444428,2430907
1444434,2431511
1444443,2431408
1447124,2431109
1447131,2430360
1447132,2431216
1447133,2431138
1447138,2430912
1447141,2431482
1447143,2430391
1447147,2430933
1447149,2431551
1447152,2431530
1450050,2431519
1450051,2430415
1450055,2430414
1450059,2431524
1450064,2430361
1450065,2431398
1450096,2430328
1450097,2430323
1451022,2430932
1451027,2431514
1451030,2430359
1451034,2431525
1451035,2431205
1451039,2430420
1451045,2430926
1451047,2430352
1451051,2430617
1451053,2431134
1451054,2431158
